id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,home_ownership,annual_inc,verification_status,loan_status,purpose,zip_code,addr_state,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,pub_rec_bankruptcies
469056,591269,11700,11700,11640.07236,0,80,393.51,2,10,0,53832.0,0,-1,1,114,33,24.7,0,2,8,0,9201,81.4,16,14166.972319999999,14092.99,11700.0,2466.97,0.0,0.0,0.0,400.36,0.0
543486,701173,14000,14000,13967.11,1,196,346.59,4,21,0,137500.0,2,-1,2,43,6,15.85,0,1,11,0,65398,92.6,17,20795.4701,20721.23,14000.0,6795.47,0.0,0.0,0.0,398.75,0.0
576013,740824,6000,6000,6000.0,0,139,207.18,2,14,0,105000.0,1,-1,2,391,34,8.88,1,2,10,0,4974,64.6,16,7389.787545,7389.79,6000.0,1389.79,0.0,0.0,0.0,1600.38,0.0
879746,1094637,19750,19750,19541.155469999998,1,224,504.22,3,19,3,40000.0,2,-1,2,186,44,22.65,0,0,7,0,23974,92.6,14,27199.56635,26743.95,19750.0,7449.57,0.0,0.0,0.0,12612.37,0.0
695035,886076,15000,15000,15000.0,1,120,350.35,2,14,2,62000.0,0,1,2,711,4,1.55,0,1,4,0,2849,20.6,17,6504.69,6504.69,3434.85,3069.84,0.0,0.0,0.0,200.84,0.0
762525,960185,12000,12000,11900.0,1,197,297.53,3,18,0,50000.0,1,-1,6,254,39,15.58,0,0,8,0,12076,61.6,19,17819.49998,17671.0,12000.0,5819.5,0.0,0.0,0.0,1455.35,0.0
1032540,1262185,4000,4000,4000.0,0,358,128.9,1,5,3,48000.0,2,-1,1,662,43,21.02,0,1,9,0,8800,82.2,24,4518.667425,4518.67,4000.0,518.67,0.0,0.0,0.0,1946.63,0.0
808578,1015319,4000,4000,4000.0,0,26,130.94,1,7,0,98004.0,0,-1,9,587,42,9.48,0,0,5,0,5673,55.1,10,4693.584220000001,4693.58,4000.0,693.58,0.0,0.0,0.0,53.89,0.0
698979,890476,8000,8000,8000.0,0,147,276.98,3,16,0,40777.0,1,-1,6,671,3,22.98,0,1,9,0,10146,85.3,13,8875.347148,8875.35,8000.0,875.35,0.0,0.0,0.0,1931.25,0.0
864131,1077293,13000,13000,12750.0,1,334,266.66,0,4,0,80000.0,0,-1,0,277,9,11.74,0,0,15,0,32992,28.4,32,14246.144369999998,13972.18,13000.0,1246.14,0.0,0.0,0.0,10515.21,0.0
835269,1045185,9300,9300,9300.0,1,360,197.56,1,5,0,85000.0,0,-1,9,771,46,27.28,0,0,16,0,12493,20.3,35,9604.133233,9604.13,9300.0,304.13,0.0,0.0,0.0,9013.12,0.0
822881,1031393,5550,5550,5550.0,0,334,175.18,0,4,0,80000.0,0,-1,10,634,5,26.89,0,2,16,0,45668,51.9,59,5986.438588,5986.44,5550.0,436.44,0.0,0.0,0.0,1201.72,0.0
803369,1009126,2000,2000,2000.0,0,14,65.09,1,6,0,28800.0,0,-1,4,236,27,10.46,4,0,4,0,4535,53.4,24,2343.231376,2343.23,2000.0,343.23,0.0,0.0,0.0,68.44,0.0
786735,990203,35000,35000,34975.0,1,197,867.78,3,18,0,77000.0,2,-1,2,204,44,23.98,0,0,11,0,33856,32.5,43,51539.89995,51503.09,35000.0,16539.9,0.0,0.0,0.0,9049.33,0.0
740637,938383,6000,6000,6000.0,1,40,131.93,1,8,0,80000.0,0,-1,1,634,5,12.9,0,0,16,0,12515,30.9,28,6333.872102,6333.87,6000.0,333.87,0.0,0.0,0.0,5679.27,0.0
708650,901168,5000,5000,4950.0,0,311,154.21,0,2,0,72000.0,0,-1,0,295,9,2.17,0,0,5,0,6579,13.6,11,5542.673879999999,5487.25,5000.0,542.67,0.0,0.0,0.0,767.53,0.0
706431,898636,18000,18000,18000.0,0,73,603.73,2,10,0,74000.0,2,-1,2,690,32,10.39,0,1,6,0,18834,73.3,12,21641.660640000002,21641.66,18000.0,3641.66,0.0,0.0,0.0,3588.47,0.0
638338,817703,12000,12000,11765.041940000001,1,82,272.92,2,12,0,70000.0,0,-1,2,689,32,11.79,0,0,10,0,14568,67.5,29,15952.4559,15554.51,12000.0,3952.46,0.0,0.0,0.0,4517.1,0.0
635021,813472,5100,5100,5100.0,1,8,109.27,1,9,0,68000.0,1,-1,2,510,24,8.89,0,0,14,0,4847,17.3,22,6546.960003,6546.96,5100.0,1446.96,0.0,0.0,0.0,551.61,0.0
604926,776040,25000,25000,24900.0,1,130,587.69,3,16,0,65000.0,2,-1,2,526,16,18.35,0,1,8,0,38474,86.8,30,27034.83024,26926.69,25000.0,2034.83,0.0,0.0,0.0,23526.02,0.0
874306,1088822,9500,9500,9500.0,0,312,293.29,0,2,3,50000.0,0,-1,2,374,34,8.86,0,3,6,0,1866,13.9,12,10558.4,10558.4,9500.0,1058.4,0.0,0.0,0.0,298.1,0.0
603770,774705,15000,15000,14812.113959999999,0,144,518.74,3,17,3,61000.0,0,-1,2,733,4,11.92,0,0,7,0,18017,86.6,12,18675.129869999997,18388.13,15000.0,3675.13,0.0,0.0,0.0,546.78,0.0
762910,963477,15000,15000,14975.0,0,14,488.18,1,6,3,200004.0,2,-1,9,85,33,14.36,0,1,12,0,9018,24.9,49,17561.4352,17532.17,15000.0,2561.44,0.0,0.0,0.0,1489.03,0.0
385619,417380,16000,16000,15632.18985,0,60,533.04,1,9,0,86000.0,2,-1,2,257,10,10.74,0,1,14,0,39622,47.3,29,19109.81885,18669.38,15999.94,3109.88,0.0,0.0,0.0,3132.34,0.0
612679,785603,4000,4000,4000.0,0,310,123.35,0,4,0,36000.0,0,-1,2,718,4,2.77,0,0,4,0,3495,34.3,10,4297.4151679999995,4297.42,4000.0,297.42,0.0,0.0,0.0,2448.88,0.0
633402,811474,8500,8500,5940.278014,0,307,260.68,0,3,2,21600.0,2,-1,2,292,9,21.83,0,0,6,0,11330,44.7,7,9495.899132999999,6694.24,8500.0,965.9,30.000000099999998,0.0,0.0,111.43,0.0
660184,844358,9600,9600,9600.0,1,0,203.98,1,6,3,41000.0,0,-1,1,511,24,27.66,0,0,8,0,13870,46.7,16,10064.42052,10064.42,9600.0,464.42,0.0,0.0,0.0,9046.81,0.0
618934,793340,18000,12800,12650.0,0,301,388.19,0,1,0,80000.0,1,-1,13,511,24,5.54,0,0,9,0,2512,8.7,19,13974.92025,13811.15,12800.0,1174.92,0.0,0.0,0.0,415.84,0.0
609821,782158,18000,11225,11200.0,0,307,344.24,0,3,0,94200.0,1,-1,2,526,16,10.72,0,1,11,0,69891,37.7,30,11670.78629,11644.79,11225.0,445.79,0.0,0.0,0.0,9264.6,0.0
541934,699423,9600,9600,9600.0,1,189,235.76,4,20,0,162000.0,0,1,4,511,24,12.12,0,1,9,0,40870,93.5,22,5812.41,5812.41,2787.11,2621.8,0.0,403.5,3.84,235.76,0.0
832346,1041718,10000,10000,9950.0,0,308,307.04,0,1,3,66000.0,1,-1,5,528,16,9.24,0,1,17,0,8495,22.4,24,11048.258829999999,10993.02,10000.0,1048.26,0.0,0.0,0.0,927.51,0.0
822735,1031194,8000,8000,7500.0,0,321,248.82,0,3,0,97700.0,0,-1,2,511,24,5.7,0,0,8,0,11937,66.3,16,8957.238640000001,8397.41,8000.0,957.24,0.0,0.0,0.0,264.57,0.0
364693,374862,8525,8525,8525.0,0,132,293.61,3,15,0,90000.0,0,1,2,511,24,1.24,2,0,13,0,6227,65.5,39,6795.56,6795.56,5010.73,1738.85,0.0,45.98,0.0,293.61,0.0
500925,643600,4800,4800,4800.0,0,315,148.51,0,2,0,78500.0,0,-1,6,510,24,4.95,0,2,8,0,0,0.0,24,5279.2709159999995,5279.27,4800.0,479.27,0.0,0.0,0.0,1871.98,0.0
610216,782607,12000,12000,11425.0,0,305,365.99,0,2,2,65000.0,0,-1,9,46,6,8.31,0,0,4,0,4091,23.8,14,12956.19183,12335.37,12000.0,956.19,0.0,0.0,0.0,5649.42,0.0
762128,962628,30000,30000,29475.0,1,54,667.19,1,9,0,72000.0,2,-1,2,528,16,14.8,0,0,13,0,17010,23.3,31,39498.34994,38807.13,30000.0,9498.35,0.0,0.0,0.0,8091.13,0.0
444583,542200,25000,25000,24276.66107,0,159,870.39,3,17,0,60000.0,2,-1,2,527,16,22.38,0,0,11,0,42430,81.8,24,31334.02497,30369.76,25000.0,6334.03,0.0,0.0,0.0,874.05,0.0
553992,713723,9000,9000,8472.982804000001,0,327,281.53,0,4,0,52500.0,0,-1,4,8,19,4.18,0,3,8,0,2503,13.0,12,9972.220838,9385.45,9000.0,972.22,0.0,0.0,0.0,3788.18,0.0
883352,1098612,12150,12150,12150.0,0,308,373.05,0,1,2,32000.0,0,-1,2,63,30,7.65,0,0,10,0,6520,44.4,34,13429.78,13429.78,12150.0,1279.78,0.0,0.0,0.0,380.71,0.0
472179,596142,15000,15000,14975.0,0,357,483.16,1,5,2,45000.0,0,-1,9,58,30,12.91,1,2,11,0,808,0.5,27,17254.41805,17225.66,15000.0,2254.42,0.0,0.0,0.0,4230.12,0.0
186840,186773,20000,20000,877.75,0,128,687.25,4,23,3,83000.0,0,-1,1,83,33,16.05,0,0,11,0,27293,86.6,14,24740.98049,1085.29,20000.0,4740.98,0.0,0.0,0.0,693.79,0.0
890159,1106737,4800,4800,4800.0,0,125,164.69,2,11,3,48000.0,0,1,2,48,30,21.88,0,1,8,0,10637,73.4,8,215.58,215.58,0.0,0.0,0.0,215.58,2.0,0.0,0.0
762898,963464,11750,11750,11750.0,0,339,373.11,0,4,0,49000.0,1,-1,2,42,6,16.56,0,1,14,0,10662,25.8,38,13255.15508,13255.16,11750.0,1505.16,0.0,0.0,0.0,4310.56,0.0
449732,552608,5000,5000,5000.0,0,31,164.02,1,5,2,35000.0,0,-1,2,45,6,7.71,0,0,10,0,6896,41.8,15,5879.528429,5879.53,5000.0,879.53,0.0,0.0,0.0,67.36,0.0
990710,1214705,9400,9400,9400.0,1,248,246.02,4,22,0,144000.0,1,-1,4,365,34,8.68,1,3,9,0,64161,36.4,16,13974.76002,13974.76,9400.0,4559.76,15.00000004,0.0,0.0,4622.84,0.0
882863,1098117,6000,6000,6000.0,0,308,184.23,0,1,3,40000.0,0,-1,9,287,9,3.99,0,2,9,0,5392,7.1,17,6631.9600009999995,6631.96,6000.0,631.96,0.0,0.0,0.0,194.2,0.0
837783,1047834,4000,4000,4000.0,0,300,120.64,0,0,0,58000.0,0,-1,4,597,42,11.61,0,0,7,0,617,3.0,22,4343.013949,4343.01,4000.0,343.01,0.0,0.0,0.0,130.7,0.0
402979,448033,25000,25000,16733.656430000003,0,42,825.34,1,7,0,105000.0,2,-1,4,299,9,13.36,0,2,8,0,16101,36.9,26,29712.11657,18953.71,24999.99,4712.13,0.0,0.0,0.0,833.54,0.0
966910,1187809,30000,30000,30000.0,0,358,966.75,1,5,2,80196.0,2,-1,9,184,44,3.85,0,2,7,0,17550,41.7,24,34802.93642,34802.94,30000.0,4802.94,0.0,0.0,0.0,983.01,0.0
869606,1083492,18000,18000,18000.0,0,321,559.83,0,3,3,89004.0,1,-1,13,309,1,5.29,0,1,7,0,1866,15.2,20,18112.68,18112.68,18000.0,112.68,0.0,0.0,0.0,18113.08,0.0
180675,180658,25000,25000,450.0044283,0,23,817.41,2,12,0,73000.0,0,1,2,290,9,22.13,0,1,21,0,3472,4.5,63,13650.38,244.97,8767.32,2675.41,0.0,2207.65,0.0,817.41,0.0
492856,630379,16000,16000,15981.11621,0,5,518.16,1,6,0,40800.0,0,-1,11,405,22,24.68,0,0,8,0,16349,70.2,15,18371.97128,18347.82,15999.99,2371.98,0.0,0.0,0.0,5968.34,0.0
744309,942774,20000,20000,20000.0,0,142,691.26,2,13,0,120602.4,2,-1,1,733,4,10.26,0,1,8,0,23172,77.8,22,24884.981330000002,24884.98,20000.0,4884.98,0.0,0.0,0.0,719.23,0.0
566142,728298,20000,13850,13850.0,1,212,348.4,4,23,0,120000.0,1,-1,2,733,4,7.03,0,0,5,0,21849,85.7,19,20266.93636,20266.94,13850.0,6416.94,0.0,0.0,0.0,5329.25,0.0
722731,917592,13000,13000,13000.0,0,311,400.93,0,2,0,54000.0,0,-1,2,157,37,18.27,0,0,7,0,13044,60.7,14,13546.49691,13546.5,13000.0,546.5,0.0,0.0,0.0,10742.21,0.0
609790,782115,12000,7800,7800.0,1,310,154.12,0,4,0,130000.0,0,-1,4,741,4,9.17,1,1,4,0,9268,57.9,15,9247.082762,9247.08,7800.0,1447.08,0.0,0.0,0.0,154.0,0.0
493358,631176,5000,5000,5000.0,0,15,162.8,1,7,3,33000.0,0,-1,2,258,10,17.09,0,2,16,0,3910,17.2,33,5652.124158,5652.12,5000.0,652.12,0.0,0.0,0.0,2725.22,0.0
787290,990815,26400,17175,17150.0,1,279,468.13,5,28,3,82000.0,2,-1,2,185,44,21.94,1,2,16,0,11941,34.5,43,17784.28213,17758.39,17175.0,609.28,0.0,0.0,0.0,17318.06,0.0
758928,959140,5000,5000,5000.0,0,83,168.45,2,10,2,68400.0,0,-1,9,418,22,13.37,1,1,11,0,13959,85.1,27,6065.303196,6065.3,5000.0,1065.3,0.0,0.0,0.0,163.5,0.0
465349,583812,5000,5000,5000.0,0,187,176.65,4,20,0,82640.0,2,-1,1,767,46,14.33,0,0,8,0,73241,98.5,16,6359.206120000001,6359.21,5000.0,1359.21,0.0,0.0,0.0,187.65,0.0
433290,515910,14000,14000,9263.044633,0,124,480.29,2,14,3,110000.0,0,1,2,285,9,20.04,0,0,15,0,48306,86.8,43,5890.82,3907.08,3653.81,1618.59,23.98098092,594.44,109.26899999999999,984.59,0.0
378259,403174,5000,5000,5000.0,0,97,169.62,2,13,3,54996.0,0,-1,9,182,44,8.66,0,0,4,0,5337,56.2,8,5056.46,5056.46,5000.0,56.46,0.0,0.0,0.0,5056.52,0.0
1036036,1265701,20000,20000,19950.0,1,74,451.9,1,9,0,72000.0,2,-1,2,573,35,29.73,0,1,12,0,29009,61.1,28,25362.850590000002,25299.44,20000.0,5362.85,0.0,0.0,0.0,12.08,0.0
487396,621304,15000,15000,14938.075630000001,0,86,506.18,2,11,2,120000.0,0,-1,9,253,39,16.69,1,1,16,0,26519,61.4,38,18222.82485,18146.12,15000.0,3222.82,0.0,0.0,0.0,527.2,0.0
1031706,1261331,21600,21600,21572.56582,1,262,575.88,4,24,2,72800.0,2,-1,2,170,20,13.37,0,1,11,0,21829,74.5,16,31816.7554,31773.27,21600.01,10216.74,0.0,0.0,0.0,12254.42,0.0
843485,1054283,10000,10000,10000.0,0,321,311.02,0,3,3,26400.0,0,-1,2,81,33,11.86,0,0,5,0,4429,34.9,10,10878.512009999999,10878.51,10000.0,878.51,0.0,0.0,0.0,5601.2,0.0
516194,667153,12000,12000,12000.0,0,315,371.3,0,2,0,56902.0,2,-1,0,258,10,14.76,0,0,6,0,2950,16.8,20,13367.713459999999,13367.71,12000.0,1367.71,0.0,0.0,0.0,400.04,0.0
605996,777396,15250,9700,9700.0,0,307,297.48,0,3,2,30000.0,0,-1,4,707,4,20.64,0,0,8,0,10112,64.4,12,10711.026109999999,10711.03,9700.0,1011.03,0.0,0.0,0.0,313.5,0.0
624384,800164,10000,10000,9950.0,1,94,229.33,2,13,3,43160.0,2,-1,13,15,19,1.89,0,1,4,0,158,12.2,5,13490.24,13422.79,10000.0,3490.24,0.0,0.0,0.0,116.95,0.0
1066348,1300722,16500,16500,16500.0,0,339,523.93,0,4,3,47000.0,1,-1,2,477,14,9.06,0,1,6,0,13917,38.8,24,18858.32,18858.32,16500.0,2358.32,0.0,0.0,0.0,1053.02,0.0
791885,996252,5600,5600,5600.0,0,155,194.76,2,14,0,105000.0,1,-1,4,58,30,2.7,0,2,7,0,8047,71.8,31,6063.841512,6063.84,5600.0,463.84,0.0,0.0,0.0,4901.41,0.0
806772,1013142,25000,20275,20250.0,1,40,445.8,1,8,3,49380.0,2,-1,9,250,39,10.38,0,0,8,0,20176,48.7,29,24600.3561,24570.02,20275.0,4325.36,0.0,0.0,0.0,13054.18,0.0
681069,870020,30000,30000,29906.25125,1,245,784.18,5,28,0,80000.0,2,-1,2,182,44,18.6,0,1,9,0,6901,53.1,13,40790.2351,40641.22,30000.0,10790.24,0.0,0.0,0.0,21209.36,0.0
549570,708445,8800,8800,8796.297811,1,102,202.99,2,11,3,92400.0,1,-1,0,275,10,20.14,0,0,15,0,11370,24.3,29,11850.78545,11843.95,8800.0,3050.79,0.0,0.0,0.0,3347.74,0.0
427048,504439,3500,3500,3450.0,0,351,112.33,0,4,0,40000.0,1,-1,4,632,5,5.31,0,1,8,0,4199,27.6,14,3976.115949,3919.31,3500.0,476.12,0.0,0.0,0.0,1398.73,0.0
1055723,1287291,12000,12000,12000.0,1,248,314.07,4,22,3,40000.0,1,1,2,632,5,6.15,0,1,4,0,7815,96.5,7,14080.86,14080.86,7120.04,6050.1,0.0,910.72,163.9296,314.07,0.0
705826,897931,4000,4000,3975.0,1,9,85.72,1,7,0,59000.0,2,-1,0,208,44,29.15,0,1,15,0,24419,36.4,26,5092.04,5060.21,4000.0,1092.04,0.0,0.0,0.0,1074.93,0.0
862827,1075932,15000,15000,14750.0,0,54,498.15,1,9,0,54000.0,1,-1,2,98,33,12.76,0,0,4,0,16160,85.6,6,16337.94924,16065.65,15000.0,1337.95,0.0,0.0,0.0,11856.27,0.0
758528,958699,9000,9000,9000.0,0,302,273.76,0,1,3,30000.0,0,1,1,696,4,11.68,0,0,6,0,9358,48.7,18,4104.9,4104.9,3553.8,551.1,0.0,0.0,0.0,273.76,0.0
861983,1074908,16000,16000,15750.0,1,26,347.8,1,7,0,82000.0,1,-1,2,85,33,6.44,0,0,15,0,205,0.5,40,19165.326230000002,18865.87,16000.0,3165.33,0.0,0.0,0.0,10479.96,0.0
832588,1041995,15000,15000,14750.0,0,360,483.94,1,5,0,75000.0,1,-1,2,81,33,4.11,0,0,5,0,8956,35.1,22,17421.73084,17131.37,15000.0,2421.73,0.0,0.0,0.0,516.3,0.0
549706,708600,20000,20000,19625.0,1,30,436.05,1,7,0,81000.0,2,-1,2,85,33,10.33,0,2,16,0,4831,13.2,39,20903.54364,20511.6,20000.0,903.54,0.0,0.0,0.0,19165.45,0.0
477042,604676,12000,12000,11925.0,0,340,381.26,0,4,3,90000.0,0,-1,2,66,30,6.19,0,0,11,0,24907,45.3,22,13722.83456,13637.07,12000.0,1722.83,0.0,0.0,0.0,782.26,0.0
409754,460618,6000,6000,6000.0,0,140,207.23,3,17,0,85000.0,1,-1,2,71,33,15.02,0,1,10,0,36120,91.2,37,7083.519958,7083.52,6000.0,1083.52,0.0,0.0,0.0,2861.59,0.0
1060082,1291917,25000,25000,25000.0,0,157,869.95,2,13,2,82000.0,2,-1,2,711,4,18.5,0,2,7,0,18223,70.6,23,28098.04098,28098.04,25000.0,3098.04,0.0,0.0,0.0,19410.22,0.0
731164,927201,9600,9600,9600.0,1,147,227.94,3,16,3,59964.0,2,-1,2,711,4,19.27,0,0,9,0,18097,94.7,33,13650.130019999999,13650.13,9600.0,4050.13,0.0,0.0,0.0,1113.43,0.0
669678,856287,8800,8800,8800.0,1,351,185.38,1,5,0,60000.0,1,-1,9,711,4,3.84,0,0,7,0,3130,16.4,14,11068.35001,11068.35,8800.0,2268.35,0.0,0.0,0.0,847.07,0.0
451663,556696,14000,14000,13863.70791,0,80,470.87,2,10,2,58000.0,0,-1,2,711,4,4.3,0,0,12,0,8752,53.0,35,16951.09854,16784.63,14000.0,2951.1,0.0,0.0,0.0,477.54,0.0
430268,510189,12000,12000,11875.0,0,351,385.14,0,4,3,70000.0,0,-1,2,711,4,8.86,0,2,7,0,14745,34.6,20,13864.675119999998,13720.25,12000.0,1864.68,0.0,0.0,0.0,408.87,0.0
546999,705308,2000,2000,2000.0,0,40,65.95,1,8,3,30000.0,1,-1,8,589,42,10.52,1,0,12,0,548,4.5,25,2373.930298,2373.93,2000.0,373.93,0.0,0.0,0.0,69.23,0.0
517983,669504,7750,7750,7725.0,0,122,265.71,2,14,0,104000.0,2,1,2,707,4,21.35,1,1,21,0,15065,67.3,42,5047.83,5031.64,3670.34,1363.9,0.0,13.59,4.47,265.71,0.0
378418,403520,5000,5000,4600.770621,0,51,165.82,1,8,3,39996.0,2,-1,9,9,19,7.14,1,0,4,0,8773,57.2,20,5969.514913,5491.41,5000.0,969.51,0.0,0.0,0.0,194.68,0.0
967721,1188459,22250,22250,21975.0,1,99,511.86,2,10,3,80000.0,2,-1,2,620,42,19.2,0,0,8,0,45813,87.1,15,27708.294189999997,27365.83,22250.0,5458.29,0.0,0.0,0.0,14943.34,0.0
777217,979682,20000,20000,20000.0,0,99,678.61,2,11,3,81000.0,0,-1,1,742,4,18.47,0,0,9,0,21974,70.7,16,24029.27401,24029.27,20000.0,4029.27,0.0,0.0,0.0,7094.07,0.0
619353,793841,8400,8400,8397.640954999999,1,144,199.09,3,17,0,60000.0,0,-1,1,389,34,18.04,0,0,19,0,12451,57.1,37,11945.1021,11940.38,8400.0,3545.1,0.0,0.0,0.0,198.79,0.0
473569,598635,8400,8400,8287.008944,0,340,266.89,0,4,3,41000.0,0,-1,8,479,14,13.9,0,0,7,0,9851,43.2,18,9608.265191,9478.08,8400.0,1208.27,0.0,0.0,0.0,288.38,0.0
828306,1037324,5000,5000,5000.0,0,300,150.8,0,0,2,61000.0,0,-1,6,139,37,11.35,0,0,6,0,61,0.1,17,5182.221516,5182.22,5000.0,182.22,0.0,0.0,0.0,3978.09,0.0
726681,922112,2000,2000,2000.0,1,195,49.46,4,21,3,32000.0,1,-1,0,374,34,2.44,1,1,2,0,1494,83.0,8,2967.427698,2967.43,2000.0,967.43,0.0,0.0,0.0,49.28,0.0
659026,842879,13000,13000,13000.0,1,73,293.67,2,10,0,65000.0,1,-1,2,707,4,6.63,0,0,6,0,6475,30.7,39,14878.883119999999,14878.88,13000.0,1878.88,0.0,0.0,0.0,10782.07,0.0
1042854,1273149,28000,28000,28000.0,0,339,889.09,0,4,3,110000.0,2,-1,2,405,22,19.28,0,0,10,0,46660,55.5,36,32007.23997,32007.24,28000.0,4007.24,0.0,0.0,0.0,913.17,0.0
707303,899636,4000,4000,3925.0,0,301,121.31,0,1,0,40000.0,0,-1,0,214,48,8.85,0,1,13,0,0,0.0,31,4298.957545,4218.35,4000.0,298.96,0.0,0.0,0.0,1883.23,0.0
579194,744686,4000,4000,4000.0,0,322,124.45,0,3,0,44196.0,1,-1,4,297,9,1.44,0,0,7,0,1482,16.8,12,4480.047706,4480.05,4000.0,480.05,0.0,0.0,0.0,140.29,0.0
1045472,1275880,17625,17625,17625.0,1,262,469.91,4,24,2,36000.0,1,1,2,174,20,19.17,0,0,17,0,19820,85.1,27,937.4,937.4,345.52,591.88,0.0,0.0,0.0,469.91,0.0
980283,1203462,4000,4000,4000.0,0,328,125.17,0,3,3,26400.0,0,-1,2,549,18,12.73,1,2,10,0,2361,8.8,31,4461.836959,4461.84,4000.0,461.84,0.0,0.0,0.0,1336.6,0.0
999816,1225200,16000,16000,15950.0,1,157,382.92,2,13,0,55536.0,0,1,2,34,45,15.13,0,2,10,0,10547,76.4,32,9188.49,9159.72,4958.03,4230.46,0.0,0.0,0.0,72.64,0.0
834002,1043746,35000,35000,34975.0,0,115,1196.05,2,12,0,205000.0,1,-1,2,58,30,13.16,0,3,9,0,51856,62.6,33,41491.749130000004,41462.11,35000.0,6491.75,0.0,0.0,0.0,17597.68,0.0
620956,795840,7500,7500,6620.76978,0,307,230.01,0,3,0,103500.0,2,-1,6,670,3,8.64,0,0,9,0,2811,49.3,19,8279.204297,7227.31,7500.0,779.2,0.0,0.0,0.0,467.53,0.0
609231,781467,9500,9500,9500.0,1,350,200.08,1,7,3,108000.0,2,-1,1,765,46,16.58,1,0,6,0,0,0.0,20,11864.17799,11864.18,9500.0,2364.18,0.0,0.0,0.0,2700.3,0.0
473578,598655,20000,20000,19899.66744,0,90,676.02,2,11,3,106000.0,0,-1,1,765,46,9.32,0,1,8,0,16821,80.5,17,24337.29221,24212.23,19999.99,4337.3,0.0,0.0,0.0,697.07,0.0
390492,425568,7000,7000,3584.7950979999996,0,107,238.53,2,14,3,27000.0,1,-1,2,59,30,21.91,0,0,9,0,7494,94.9,19,8587.008459,4000.59,7000.0,1587.01,0.0,0.0,0.0,240.05,0.0
659533,843529,15250,15250,15250.0,1,195,377.12,4,21,0,72000.0,1,1,12,48,30,20.9,0,0,7,0,32963,77.4,9,20442.36,20442.36,12733.96,7220.74,0.0,487.66,87.7788,377.12,0.0
535707,692183,10000,10000,10000.0,1,165,240.96,3,17,0,45000.0,0,-1,2,108,33,13.39,0,1,6,0,9804,64.9,15,14364.4999,14364.5,9999.99,4349.51,15.0,0.0,0.0,2068.77,0.0
855448,1067757,13200,13200,13100.0,0,300,398.11,0,0,3,62000.0,0,-1,2,668,3,7.99,0,0,10,0,9662,19.1,20,14122.0446,14015.06,13200.0,922.04,0.0,0.0,0.0,6168.47,0.0
549677,708568,8000,8000,8000.0,0,322,248.89,0,3,3,26400.0,0,-1,2,670,3,8.86,0,1,8,0,7375,33.8,13,8859.838404,8859.84,8000.0,859.84,0.0,0.0,0.0,2905.21,0.0
683477,872805,5000,5000,5000.0,0,316,155.05,0,3,2,50000.0,1,-1,2,711,4,13.2,0,0,15,0,4024,37.3,22,5580.836288,5580.84,5000.0,580.84,0.0,0.0,0.0,326.95,0.0
989530,1106869,30000,30000,30000.0,1,233,772.29,4,20,0,68000.0,2,-1,9,670,3,2.12,1,2,7,0,3082,16.2,16,38682.17426,38682.17,30000.0,8682.17,0.0,0.0,0.0,23246.05,0.0
535244,691646,25000,17625,17625.0,0,50,584.23,1,9,0,65004.0,2,-1,9,606,42,22.95,0,1,15,0,17546,30.9,36,21034.00407,21034.0,17625.0,3409.0,0.0,0.0,0.0,643.49,0.0
510546,659245,20000,20000,19150.0,0,110,682.08,2,13,3,80000.0,2,1,2,80,33,18.63,1,3,13,0,12189,67.3,26,899.11,860.86,0.0,0.0,0.0,899.11,8.8,0.0,0.0
449325,551860,18000,18000,17875.50805,0,208,645.26,4,23,0,74900.0,0,1,2,582,35,11.84,0,1,9,0,12798,93.2,13,7865.91,7725.29,4542.01,2545.62,0.0,778.28,142.474,645.26,0.0
877645,1092422,2000,2000,2000.0,0,197,71.2,3,18,3,130000.0,1,-1,8,519,24,0.77,0,0,2,0,761,95.1,6,2563.02,2563.02,2000.0,563.02,0.0,0.0,0.0,71.02,0.0
689904,880226,16000,16000,15960.03016,0,203,571.56,4,22,2,72000.0,2,-1,2,83,33,13.85,0,0,7,0,6863,66.6,11,20576.11688,20511.86,16000.0,4576.12,0.0,0.0,0.0,599.87,0.0
488492,623007,6000,6000,6000.0,0,149,207.88,3,16,2,60000.0,2,-1,2,83,33,1.7,0,1,4,0,4069,43.8,8,6783.500197,6783.5,6000.0,783.5,0.0,0.0,0.0,4500.62,0.0
616024,789894,20000,12100,2100.0,0,305,369.04,0,2,0,100000.0,2,-1,6,80,33,0.41,0,1,10,0,2805,5.2,23,12190.01,2115.86,12100.0,90.01,0.0,0.0,0.0,345.92,0.0
633135,811100,1500,1500,1000.0,0,8,48.66,1,9,3,48000.0,0,-1,2,668,3,11.28,0,1,10,0,8304,37.2,16,1721.130279,1147.42,1500.0,221.13,0.0,0.0,0.0,537.69,0.0
1036604,1266273,10000,10000,10000.0,0,74,335.45,1,9,3,70000.0,0,-1,1,722,4,13.53,0,1,11,0,10826,78.6,18,11922.49931,11922.5,10000.0,1922.5,0.0,0.0,0.0,3221.37,0.0
