ACRS Report Type,Route Type,Cross-Street Type,Collision Type,Weather,Surface Condition,Light,Traffic Control,Driver Substance Abuse,Injury Severity,Vehicle Damage Extent,Vehicle First Impact Location,Vehicle Second Impact Location,Vehicle Body Type,Vehicle Movement,Vehicle Continuing Dir,Vehicle Going Dir,Speed Limit,Driverless Vehicle,Parked Vehicle,Vehicle Year,Equipment Problems,Latitude,Longitude,Fault
1,3,0,9,2,0,4,1,8,2,2,9,9,8,17,1,1,40,0,0,2010,4,39.23913384,-77.27987051,0
1,3,0,4,2,0,4,7,7,1,1,9,3,18,6,4,4,65,0,0,2005,4,39.0332528,-77.01765776,1
1,0,8,9,2,0,4,1,6,1,1,12,12,0,9,2,2,30,0,0,2012,4,39.08212667,-76.94442,1
1,0,4,16,2,0,1,7,8,1,1,12,6,18,9,4,1,40,0,0,2013,4,39.05586167,-77.149385,1
2,3,0,14,2,0,4,1,8,1,2,13,13,18,9,4,4,35,0,0,2015,4,39.020702,-77.01348217,0
2,0,0,14,4,0,1,7,1,1,1,13,10,18,9,2,2,30,0,0,2016,4,38.98259667,-77.09626667,1
1,3,3,16,2,0,4,7,8,1,5,12,10,18,6,4,1,40,0,0,2014,4,39.051742,-77.07468767,0
1,0,6,16,2,0,1,7,8,3,1,0,0,18,9,2,2,35,0,0,2001,4,39.11116667,-77.187275,1
1,3,0,9,6,10,5,1,10,1,2,9,9,18,20,0,0,40,0,0,2010,4,38.96874361,-77.10968971,0
2,3,0,9,2,0,4,1,8,1,1,9,9,18,17,1,2,45,0,0,2015,4,39.07229,-77.06505167,0
1,3,4,9,2,3,4,7,8,3,1,9,9,18,17,2,2,35,0,0,2013,4,39.11583933,-77.16661733,0
1,3,4,9,2,0,4,1,8,1,1,9,9,18,17,4,4,45,0,0,2017,4,39.09137333,-77.12657167,0
2,3,0,15,11,0,2,1,8,1,1,13,6,18,9,2,2,40,0,0,2012,4,39.16983667,-77.416675,1
2,0,0,7,2,0,1,1,8,1,1,1,1,18,9,1,1,35,0,0,2006,4,39.17669833,-77.21008499999998,1
2,3,0,7,2,0,4,1,8,1,2,12,12,0,0,4,4,15,0,0,2017,4,39.04053838,-76.98081359,1
1,3,0,1,2,0,4,6,8,4,0,12,12,18,6,0,2,30,0,0,2013,4,39.27406167,-77.16530999999998,1
2,2,6,14,2,0,4,10,8,1,2,1,1,18,0,2,2,25,0,0,2004,7,39.14874833,-77.21717833,1
2,7,0,14,2,0,4,7,8,1,5,2,11,18,0,0,0,35,0,0,2003,4,39.01723,-77.00661,0
1,3,0,7,2,0,1,7,8,3,0,12,12,18,9,1,1,40,0,0,2015,4,39.01533667,-76.977695,1
2,2,8,9,6,10,4,1,8,1,6,15,15,28,9,2,2,25,0,0,0,4,39.08211778,-77.17178064,0
2,3,8,14,2,0,7,1,10,1,6,1,1,28,21,0,0,30,0,0,0,7,39.036365,-77.05221667,0
1,3,3,9,3,0,5,1,5,2,2,9,9,29,20,4,0,40,1,0,1997,4,39.24047333,-77.00315237,0
1,9,3,9,3,0,4,1,8,2,5,9,9,24,18,2,2,45,0,0,2012,4,39.02060945,-77.01270032,0
1,3,0,4,4,0,3,7,8,3,1,12,12,18,9,2,4,50,0,0,2002,4,39.189155,-77.12048667,1
0,0,0,15,6,6,1,1,8,3,1,12,12,18,9,2,4,35,0,0,2009,4,39.09304,-76.96766167,1
2,3,0,14,2,10,4,1,8,1,5,6,6,18,3,0,0,10,0,0,2000,4,39.18232333,-77.26159833,1
2,9,8,9,2,0,5,1,8,1,1,12,12,18,9,2,2,40,0,0,2014,4,39.03072167,-77.00551,1
1,3,0,9,2,0,4,1,8,2,1,9,9,29,14,1,1,40,0,0,2011,4,39.27836833,-77.203745,0
2,3,0,7,2,0,4,8,10,1,6,15,15,19,6,3,3,5,0,0,2019,7,39.05148831,-77.05113344,1
2,3,8,3,2,0,4,1,8,1,5,12,12,18,9,2,2,40,0,0,2002,4,39.026652,-76.9816196,0
2,3,3,6,2,0,1,1,8,1,1,1,10,0,9,2,2,30,0,0,2008,4,38.985125,-76.99802333,1
1,3,4,16,3,10,4,2,8,1,1,12,12,18,6,2,0,30,0,0,2013,4,39.14338912,-77.20098557,1
2,3,0,4,2,0,4,1,10,1,5,6,6,18,6,2,4,15,0,0,2006,4,39.0792579,-77.08013713,1
2,3,0,14,6,10,4,1,8,1,1,10,10,18,9,3,2,25,0,0,2012,4,38.98659958,-77.09732473,0
2,3,0,9,2,0,4,7,8,1,5,12,12,26,2,1,1,35,0,0,2019,4,38.99755667,-77.10904167,1
2,5,2,9,2,0,0,1,8,1,2,12,12,18,9,0,0,0,0,0,2019,4,39.18864381,-77.24302112,1
2,3,4,9,2,0,1,7,8,1,2,6,6,18,9,2,2,40,0,0,2000,4,39.16355667,-77.22636333,0
2,0,0,4,2,0,4,7,8,1,2,3,3,18,6,2,4,40,0,0,2002,4,39.18035833,-77.268245,1
2,0,8,9,2,0,4,0,8,1,5,9,15,18,17,4,4,40,0,0,2003,4,39.105985,-77.14532333,0
1,3,3,16,6,10,1,7,8,1,3,1,1,18,0,0,1,30,0,0,2000,4,39.15331473,-77.06694201,0
2,9,0,14,2,0,4,7,10,1,6,15,1,17,2,1,1,45,0,0,2018,7,39.05287833,-76.97642333,1
1,3,0,4,2,0,1,7,6,3,1,12,12,18,9,0,0,10,0,0,2005,4,39.01803833,-77.00706167,0
1,3,4,4,2,0,4,6,7,3,1,4,12,18,9,4,4,40,0,0,2005,4,39.10324333,-77.22427667,0
2,4,4,9,2,10,4,1,8,1,5,12,12,18,17,2,3,35,1,0,2005,4,39.074305,-77.11136167,1
1,3,0,7,2,0,1,1,8,1,3,13,13,18,1,2,2,5,1,0,2000,4,39.06451886,-77.05872728,1
1,0,0,16,2,0,4,7,8,3,2,12,12,18,9,0,0,35,0,0,2014,4,39.02346333,-77.16231167,0
1,3,0,14,2,0,4,1,8,1,5,1,1,0,2,4,4,35,0,0,2003,7,39.03631833,-77.03834667,1
1,0,3,9,2,0,4,7,8,2,1,12,12,18,9,4,4,35,0,0,2017,4,39.03426167,-77.124215,1
2,4,4,13,2,0,4,6,8,1,5,6,6,25,7,1,4,25,0,0,2014,2,39.07927872,-77.13433653,0
1,0,3,4,2,0,4,7,8,2,1,12,12,18,6,4,1,35,0,0,2018,4,39.15889233,-77.16051983,1
2,0,0,13,2,0,4,7,8,1,5,9,9,18,0,0,0,40,0,0,2004,4,39.067525,-76.98556667,1
2,3,5,15,2,0,4,1,8,1,2,4,4,23,6,2,4,40,0,0,2007,4,38.996665,-77.169465,1
2,3,0,15,3,0,1,0,0,1,1,12,12,18,9,2,2,25,0,0,2007,7,38.98353333,-77.09298667,1
2,3,3,14,3,10,4,7,8,1,5,10,10,18,0,1,1,25,0,0,2019,4,38.97720036,-77.09084111,0
2,3,0,9,3,10,4,1,8,1,2,9,9,19,6,2,4,40,0,0,2006,4,39.203155,-77.4331,0
1,3,4,9,6,10,4,6,8,1,2,12,12,26,9,1,1,45,0,0,2016,3,38.98705333,-77.07702667,0
1,4,4,16,2,0,4,6,8,3,1,4,4,25,20,0,2,25,0,0,2015,4,39.12807812,-77.19526525,0
1,4,4,2,2,0,4,7,8,2,1,13,13,18,6,2,4,25,0,0,2017,4,39.06087522,-77.12579638,1
2,3,8,9,2,0,1,1,8,1,5,9,9,18,20,0,0,0,0,0,2015,4,39.093925,-77.118305,0
1,0,0,16,2,0,4,6,8,4,1,10,10,18,6,2,4,40,0,0,2011,4,39.09022667,-77.20197333,1
1,5,3,3,6,10,1,7,8,4,0,12,12,29,9,2,2,40,0,0,2005,4,39.08150888,-77.14593351,0
2,4,5,1,2,0,4,1,8,1,1,12,12,18,9,2,2,35,0,0,2006,4,39.10715667,-77.18814333,0
2,3,3,4,2,0,2,7,8,1,0,12,14,18,9,0,0,40,0,0,1998,4,39.121115,-76.98911667,0
2,0,0,12,2,0,4,1,1,1,2,10,10,18,6,1,4,40,0,0,2004,4,39.24831500000001,-77.27379833,1
2,3,0,9,6,10,4,7,8,1,1,9,9,21,17,0,0,45,0,0,2008,4,38.98661,-77.14425167,0
1,0,0,16,2,0,4,6,8,2,1,12,12,18,9,2,2,35,0,0,2013,4,39.10013333,-77.224645,0
1,3,0,7,2,0,4,1,8,1,3,3,13,0,19,1,1,5,0,0,2009,4,39.100655,-77.13931167,1
0,0,0,16,2,0,4,7,8,1,1,1,1,18,9,4,4,25,0,0,2014,4,39.18779487,-77.19729066,0
2,3,4,3,2,0,4,2,8,1,2,12,12,20,20,4,4,25,0,0,2015,4,38.98418667,-77.01769333,0
2,3,3,14,2,0,4,1,8,1,3,13,13,5,0,1,1,35,0,0,2012,4,39.041395,-77.05145667,1
1,3,0,9,2,0,4,7,8,1,2,12,12,18,17,4,4,5,0,0,2009,4,39.04127,-77.05272,1
2,1,9,14,2,0,4,7,8,1,5,10,10,23,20,1,1,35,0,0,2012,4,39.02496167,-77.04596667,0
2,3,0,10,2,0,4,7,10,1,6,12,12,18,2,1,1,40,0,0,2003,7,38.99820089,-77.00368881,1
1,0,3,9,2,0,4,1,8,2,2,12,12,14,17,0,0,35,0,0,2020,4,39.17333333,-77.265065,0
1,0,0,9,2,0,4,7,10,1,2,12,12,18,17,0,0,35,0,0,2007,7,39.02119667,-77.13746667,1
2,3,0,1,2,0,4,1,8,1,5,0,0,23,6,4,4,25,0,0,2003,4,39.10252395,-77.1055913,1
2,3,8,4,6,10,4,7,8,1,1,12,4,18,8,2,2,35,0,0,2012,4,39.08899833,-77.15153833,0
1,3,4,14,2,0,4,7,8,1,5,4,4,18,9,1,1,40,0,0,2010,4,39.155381,-77.21547067,0
2,3,0,9,3,10,1,0,8,1,5,9,9,0,17,0,0,40,0,0,2008,4,39.11612,-76.96238000000002,0
2,5,4,6,2,0,4,1,8,1,1,12,12,18,9,0,0,35,0,0,2017,4,39.072035,-77.179125,0
1,3,3,9,3,0,1,1,8,1,2,9,9,18,17,1,1,40,0,0,2011,4,39.24132132,-77.28262246,0
2,0,0,7,3,0,4,1,8,1,1,12,12,18,9,0,0,35,0,0,2016,4,39.07932167,-77.084535,1
1,0,3,9,2,0,4,10,8,2,2,9,9,29,7,0,0,30,0,0,2991,4,39.10823433,-76.93675547,0
0,0,0,3,2,1,1,1,8,0,0,1,1,18,9,1,1,50,0,0,2002,1,39.16424087,-77.14968681,0
1,0,6,9,2,0,1,7,8,1,5,12,12,25,9,0,0,35,0,0,2007,4,39.05492,-77.08423833,1
2,3,4,9,2,0,1,7,10,1,6,12,12,18,17,1,1,5,0,0,2008,7,38.981651,-77.14775342,1
2,3,6,9,2,0,4,1,8,1,5,9,9,18,20,0,0,35,0,0,2010,4,39.122,-77.00451483,0
1,3,0,9,2,0,4,7,8,2,5,9,9,18,20,1,1,35,0,0,2013,4,39.02631667,-77.20447667,0
1,3,9,1,2,7,5,1,8,2,5,12,12,18,9,2,2,40,0,0,2005,4,39.03063833,-76.98389667,0
2,3,0,9,2,0,4,1,8,1,5,8,8,18,9,4,4,40,0,0,2003,4,39.04806333,-77.06847833,0
1,3,3,9,2,0,4,1,8,3,1,8,8,18,9,2,2,50,0,0,2012,6,39.11819965,-76.98808333,0
2,4,4,9,2,2,4,1,2,1,5,9,9,18,20,4,4,40,0,0,2013,4,39.10490333,-77.17127167,0
1,3,6,14,2,0,4,7,8,1,2,1,1,18,9,1,0,35,0,0,2019,4,39.01588343,-77.11934243,0
1,9,0,9,2,0,4,1,8,3,1,9,9,19,0,1,1,50,0,0,2010,4,39.04906733,-76.98288383,0
2,3,0,14,2,0,4,7,8,1,5,6,6,18,9,1,2,35,0,0,2003,4,38.99915333,-76.99695167,1
2,3,4,16,2,0,4,6,8,1,1,1,1,18,9,4,4,25,0,0,2016,4,38.976365,-76.99673833,0
2,3,0,16,2,0,1,1,8,1,5,0,0,20,9,4,3,15,0,0,2014,4,39.07707833,-77.004375,0
1,3,0,9,2,0,1,7,0,3,1,12,12,18,9,1,4,40,0,0,2016,4,39.02215133,-77.12328149999998,1
1,0,1,16,3,0,4,6,8,1,2,12,12,18,0,0,0,25,1,0,2017,4,39.01015167,-77.18172312,1
2,3,4,16,2,0,4,1,8,1,5,2,2,18,2,1,1,40,0,0,2016,4,39.11857667,-77.17081667,0
2,0,3,9,2,0,4,1,6,1,5,12,1,18,9,1,1,30,0,0,2005,4,39.01639954,-77.21099138,1
2,3,6,7,6,3,1,1,8,1,1,1,1,18,17,2,1,30,0,0,2015,4,38.99137333,-77.15866167,0
2,4,3,14,2,0,4,1,10,1,5,12,12,18,14,0,0,30,0,0,1998,7,39.07369058,-77.13675528,1
2,3,4,12,6,0,4,7,8,1,2,10,10,18,2,4,4,40,0,0,2014,4,39.11601,-77.246685,1
1,3,8,9,2,0,4,10,8,1,3,12,12,18,18,1,2,35,0,0,1996,4,39.09340167,-77.07906167,1
1,9,0,16,6,10,4,1,8,2,1,11,11,18,8,2,1,40,0,0,2004,4,39.032605,-77.00368,1
2,3,4,16,2,0,4,7,8,1,2,12,12,18,0,1,1,25,0,0,2015,4,39.08584667,-77.17074833,0
2,3,8,11,2,0,4,1,8,1,1,9,9,18,17,2,1,45,1,0,2014,4,39.07972333,-77.073525,0
1,0,3,16,2,0,1,6,8,1,2,12,12,29,9,1,1,35,0,0,2006,4,39.09425833,-77.11276,0
2,3,0,15,2,0,1,2,8,1,1,12,12,18,9,2,2,40,0,0,2017,4,39.22959333,-77.25284667,1
2,1,8,15,6,10,4,1,8,1,2,12,12,18,9,1,2,25,0,1,1998,4,39.02606283,-77.09455183,1
2,0,9,7,2,8,4,7,8,1,1,10,10,26,20,0,0,25,0,0,2009,5,38.9944596,-77.02700794,0
0,3,5,9,2,0,4,1,8,1,5,12,12,27,17,2,2,50,0,0,2017,4,39.127925,-77.07177667,1
2,3,4,9,2,0,1,1,8,1,2,9,9,18,17,1,1,45,0,0,2019,4,39.09167983,-77.180708,0
2,0,8,15,3,0,4,1,8,1,0,9,9,18,17,2,1,10,0,0,2013,4,39.07430667,-76.95149,1
1,0,8,7,2,0,4,1,8,2,2,4,4,5,9,0,0,15,0,0,1985,4,39.17691103,-76.95044667,0
2,3,8,9,2,0,3,1,8,1,1,12,12,18,9,2,2,45,0,0,2013,3,39.06963242,-77.1308122,1
1,4,4,9,2,0,4,7,8,1,1,9,9,18,20,2,1,30,0,0,2010,4,39.11512007,-77.17829533,0
2,3,8,16,0,0,4,7,8,1,1,11,3,18,9,1,1,30,0,0,2007,4,39.15195167,-77.06412667,0
2,0,0,16,2,0,4,6,7,1,2,6,6,18,9,1,1,25,0,0,2019,4,39.00439417,-77.04118867,0
2,3,0,7,10,0,1,1,10,1,2,2,2,18,13,3,3,10,0,0,2008,7,39.08512479,-77.12034009999998,1
2,3,0,9,3,0,1,1,8,3,5,9,9,19,1,3,3,0,0,0,2016,4,39.00789663,-77.29159933,0
2,3,4,16,2,0,7,7,8,1,1,12,12,18,9,0,0,35,0,0,2011,4,39.15009833,-77.20892333,0
1,0,0,16,2,0,4,7,8,1,1,1,1,18,6,1,4,30,0,0,2006,4,39.16950211,-77.19059587,1
2,3,4,4,3,0,4,7,8,1,1,8,14,0,20,4,4,35,0,0,2013,4,39.145095,-77.22018167,0
2,0,0,15,6,10,5,1,8,3,1,10,10,14,7,1,1,40,0,0,2017,4,39.18604231,-77.22552225,1
2,0,0,4,2,0,4,6,8,1,5,12,12,26,9,4,2,30,0,0,2006,4,39.05616833,-76.96329667,0
1,0,8,16,2,0,4,6,8,1,1,12,12,18,9,2,2,35,0,0,2014,4,39.23175833,-77.25867,0
2,0,0,12,2,0,3,1,8,1,5,12,6,18,9,4,4,35,0,0,2004,4,39.03706027,-77.14844763,0
1,0,3,16,2,0,4,6,8,4,1,6,12,0,9,0,0,35,0,0,2014,4,39.01488475,-77.20414866,0
2,0,0,13,2,0,1,1,5,1,1,4,0,18,14,0,0,30,0,0,2015,4,39.04683667,-77.03449667,0
1,3,0,16,2,10,1,0,8,2,1,12,12,18,9,4,2,40,0,0,2017,4,39.21027,-77.26653,0
2,9,8,3,2,0,4,1,8,1,5,9,9,18,1,1,1,30,0,0,2012,4,39.00417279999999,-77.02680167,1
1,3,8,9,2,0,4,10,8,2,2,9,9,18,4,1,4,30,0,0,2012,4,39.08266,-77.14654,0
2,0,0,9,2,0,4,1,8,1,2,9,9,18,20,4,4,35,0,0,2010,4,39.05741396,-77.07665847,0
2,3,0,15,0,0,4,1,8,1,2,2,2,0,1,1,1,20,0,0,2005,4,39.27179508,-77.18805845,1
1,3,3,7,6,10,3,1,8,1,2,12,12,18,9,0,0,40,0,0,2013,4,39.07735333,-77.13930500000002,1
1,0,0,9,2,0,4,1,8,2,2,9,9,18,20,2,2,35,0,0,2013,4,39.192915,-77.271085,0
2,3,0,14,2,0,4,1,8,1,2,0,0,23,0,0,0,10,0,0,2011,4,39.07975167,-77.14794667,1
2,0,0,3,2,0,1,3,1,1,1,12,12,18,9,2,2,30,0,0,2006,4,39.05307602,-76.98633481,1
2,3,0,7,2,0,1,1,10,1,6,12,12,18,13,1,4,5,0,0,2009,4,39.02695333,-77.10721333,1
1,3,3,9,2,0,1,0,1,1,0,12,12,19,20,0,0,35,0,0,2014,4,39.14929833,-77.012395,1
2,0,4,16,6,10,3,7,0,1,1,3,3,18,6,4,1,35,0,0,1997,4,39.15080167,-77.19242167,1
2,3,0,7,2,0,4,5,10,1,6,9,9,18,1,0,4,15,0,0,2014,7,39.05645167,-76.96636667,1
1,0,0,9,2,0,2,1,8,1,2,12,12,19,17,0,0,35,0,0,2007,4,39.09288333,-77.04040667,1
1,3,0,9,2,0,2,1,8,3,1,9,9,18,11,2,2,35,0,0,2002,4,39.075505,-77.06848167,0
2,9,0,9,2,0,4,1,8,1,1,12,12,18,9,1,1,50,0,0,1999,4,39.05338,-76.97565833,1
2,9,0,9,2,0,4,7,8,1,2,9,9,18,17,2,2,35,0,0,2016,3,39.02615713,-77.01090261,0
2,3,0,9,2,0,4,1,8,1,1,9,9,18,17,4,1,35,0,0,2017,4,39.025445,-77.07724833,0
1,0,3,3,6,10,4,1,1,3,1,12,1,17,9,0,0,30,0,0,1999,4,39.28603167,-77.217505,1
2,0,0,15,2,0,4,1,8,1,5,6,6,26,6,2,2,35,0,1,2016,4,38.994065,-77.029095,1
1,0,0,9,6,10,4,7,10,1,6,12,12,25,17,4,4,40,0,0,0,7,39.06482623,-77.03817523,1
1,0,4,16,2,0,1,1,8,3,2,12,12,14,9,2,2,40,0,0,2015,4,39.05632167,-77.21359581,0
2,3,4,4,3,0,4,7,8,1,2,12,12,18,9,1,1,30,0,0,2001,4,38.98585563,-76.98793537,0
2,3,4,9,2,0,4,7,8,1,5,12,12,18,0,2,2,35,0,0,2013,4,38.98607523,-76.98812261,1
2,3,9,7,2,0,4,1,8,1,0,12,12,18,9,2,0,25,0,0,2010,4,39.04512,-77.12073167,1
1,0,0,16,2,0,1,1,1,1,1,12,6,17,6,2,3,35,0,0,1901,4,39.10061167,-76.97870999999998,1
2,3,6,2,2,0,4,7,8,1,2,11,11,23,9,4,4,35,0,0,2012,4,39.01645833,-77.00567,0
2,3,4,16,3,0,1,0,8,1,1,12,12,18,9,4,1,40,0,0,2007,4,39.074385,-77.13539,0
1,0,0,9,2,0,1,6,10,1,5,12,12,18,17,2,3,25,0,0,2000,7,39.152654,-77.268153,1
1,3,6,12,2,0,4,7,8,4,5,12,6,13,17,2,2,45,0,0,2011,4,39.18342833,-77.25676333,0
1,0,0,6,2,0,4,1,7,3,0,12,12,1,0,0,0,25,0,0,2015,4,39.0527439,-77.100735,1
2,0,3,9,2,0,4,1,8,1,2,6,6,18,17,1,1,35,0,0,2016,4,39.07177333,-77.11322667,0
2,3,4,9,2,0,4,1,8,1,2,12,12,18,9,0,0,35,0,0,2013,4,39.07601333,-77.11933,1
1,4,4,15,3,0,4,1,8,3,1,12,12,18,9,1,1,35,0,0,2007,4,39.15929167,-77.21584333,1
2,4,7,9,2,0,4,8,8,1,5,9,9,18,20,0,0,25,0,0,2017,4,38.984878,-77.020646,0
2,6,4,9,2,0,2,1,8,1,2,9,9,18,7,4,4,50,0,0,2005,4,39.08972433,-77.12973817,0
1,3,0,9,2,0,4,1,8,1,5,9,9,18,17,4,2,35,0,0,2013,4,39.04087691,-77.05387831,0
2,0,0,4,2,0,3,1,8,1,2,12,12,29,9,2,0,30,0,0,2001,4,39.09045,-77.07121500000002,1
2,3,0,9,2,0,1,7,8,1,1,12,12,18,9,0,0,45,0,0,2013,4,39.069551,-77.10566367,1
2,0,0,9,6,10,1,7,8,1,1,12,12,18,17,2,2,45,0,0,2000,4,39.20218833,-77.25302333,1
1,3,8,4,2,0,4,7,8,3,1,12,12,2,9,1,1,35,0,0,1997,4,39.14782667,-77.21814,0
1,0,0,13,6,10,4,1,8,3,5,9,9,0,9,1,0,35,0,0,2016,4,39.18123167,-76.97402167,0
1,3,8,16,11,10,1,1,8,1,1,12,12,18,20,0,0,35,0,1,2014,7,39.07543188,-77.23611832,0
1,3,3,16,2,10,7,10,8,2,2,11,11,29,9,3,1,30,0,0,2006,4,38.99247667,-77.03628167,0
2,3,0,7,2,0,4,1,8,1,5,12,12,23,12,4,1,25,1,0,2015,4,39.08861167,-77.22702167,1
1,3,9,15,2,0,4,1,8,1,3,11,11,18,19,2,2,15,0,0,2008,4,39.20814874,-77.04148382,1
2,3,0,3,2,0,4,1,8,1,1,1,10,18,9,3,3,50,0,0,1999,4,39.14640667,-77.22341833,0
2,0,0,6,6,10,4,1,8,1,2,10,4,0,17,0,0,35,0,0,2015,4,39.05627,-77.10818499999998,0
1,3,3,15,2,0,1,7,8,2,0,11,12,18,9,1,1,35,0,0,2013,4,39.00614167,-77.038915,1
2,2,8,9,3,0,4,1,8,1,5,2,6,18,17,0,0,55,0,0,2016,7,39.00534,-77.077235,1
2,0,0,15,2,0,3,1,9,1,1,12,12,18,6,4,4,40,0,0,2017,4,39.17540333,-77.25365833,1
2,3,0,14,2,0,4,1,10,1,6,15,15,18,21,1,0,40,0,0,0,7,39.01557428,-76.97795033,1
2,3,0,7,6,0,1,1,10,1,6,9,11,18,1,2,1,15,0,0,2016,7,39.03818,-76.9903,1
2,3,0,14,2,3,3,7,10,1,1,1,6,18,17,4,4,40,0,0,2002,7,39.01346833,-77.00349667,1
2,3,5,9,2,0,4,1,8,1,2,9,9,24,0,1,1,40,0,0,2006,4,39.0751695,-77.13668867,0
1,0,0,15,2,0,2,1,8,3,1,14,12,18,9,4,0,35,0,0,2016,4,39.267464,-77.197096,1
1,3,0,9,2,0,4,10,8,1,5,9,9,18,17,1,1,35,0,0,2014,4,39.04342000000001,-77.05208499999998,0
2,3,0,16,2,0,1,6,8,1,1,12,12,18,9,0,0,35,0,0,2001,4,38.96823167,-76.98949,0
1,4,4,16,3,10,4,10,8,2,1,12,12,0,9,4,4,25,0,0,2010,4,39.11646517,-77.1700365,0
2,0,0,15,2,0,4,6,8,1,1,8,12,18,7,2,4,30,0,0,2014,4,39.17898833,-77.24246833,1
1,3,4,9,2,0,4,1,8,1,5,9,9,3,17,1,1,35,0,0,2014,4,38.98862708,-77.07876921,0
2,3,0,16,6,10,4,6,8,1,1,12,12,18,9,4,4,30,0,0,2011,4,38.98812,-77.082565,0
2,0,8,15,2,0,4,1,8,1,5,6,6,8,8,1,2,25,0,0,2008,4,39.14595027,-77.12992012,1
2,3,0,9,10,0,0,1,10,3,2,12,12,18,19,3,3,5,1,0,2012,1,38.99429333,-76.97401998,1
2,0,3,7,3,0,4,1,8,1,3,9,9,22,1,1,2,25,0,0,2015,4,39.04317167,-77.11173167,1
2,3,0,9,2,10,1,1,8,1,2,12,2,18,9,4,4,35,0,0,2000,4,39.00700833,-76.99778333,1
1,3,0,2,2,0,4,7,8,2,1,3,3,18,9,2,2,50,0,0,2014,4,39.12572333,-77.07263833,0
2,3,0,9,6,10,1,1,8,1,1,12,12,18,9,4,4,30,0,0,2004,4,38.98722167,-77.10511333,1
1,3,3,9,2,0,4,7,8,2,5,0,12,18,9,1,1,25,0,0,2007,4,39.129375,-77.023935,1
1,0,0,9,2,0,4,7,8,1,2,9,9,18,20,2,2,45,0,0,2014,4,39.19398167,-77.26989167,0
2,2,8,9,3,0,4,1,8,1,1,12,12,18,17,4,4,55,0,0,2019,7,39.01491333,-77.0324,1
2,0,4,15,2,0,4,1,8,1,1,13,13,18,9,2,2,25,0,0,2001,5,39.14266648,-77.19339415,1
2,3,0,0,2,0,5,1,8,1,2,1,1,18,9,0,0,5,0,0,2008,4,39.13975115,-77.06429869,0
1,9,0,4,2,10,4,7,10,1,2,12,12,28,9,2,2,40,0,0,2017,7,39.03155667,-77.00484,0
1,0,0,16,2,0,1,6,8,2,1,13,13,18,9,4,4,25,0,0,2012,4,39.16170167,-77.07132833,0
2,0,0,15,6,8,4,8,2,1,5,12,12,18,9,2,2,30,0,0,2014,4,39.05336851,-77.09431927,1
2,0,0,15,2,6,4,7,8,1,1,12,12,18,9,4,4,30,0,0,2021,4,39.17533667,-77.26717667,1
2,0,0,3,2,0,4,1,8,1,1,12,12,0,9,2,2,35,0,0,2006,4,39.29727667,-77.25903167,1
1,3,0,9,2,0,4,1,8,1,5,12,12,18,9,2,2,55,0,0,2020,4,39.081014,-77.07590667,1
2,0,0,9,6,10,4,7,8,1,5,12,12,21,17,2,2,45,0,0,2007,1,39.20218833,-77.25334667,1
2,3,0,14,2,0,4,7,8,1,5,1,1,20,0,1,1,15,0,0,2014,4,39.06157017,-76.99130833,1
1,3,0,7,6,10,1,7,0,1,1,12,12,18,9,1,1,35,0,0,2006,4,39.13588377,-77.1921655,1
2,3,3,7,2,0,1,1,8,1,5,1,1,13,17,2,2,35,0,0,2009,4,38.987055,-77.07725167,0
2,0,5,9,2,0,1,1,8,1,5,12,12,18,3,3,4,35,0,0,2016,4,39.090551700000006,-77.04700709,1
2,3,0,15,2,10,5,0,10,1,1,1,1,0,9,2,2,40,0,0,2017,7,39.08031167,-77.04682667,1
2,3,4,3,2,0,4,7,8,1,1,12,12,18,9,2,2,30,0,0,2015,4,39.0274521,-77.07669333,0
1,3,6,4,2,0,1,0,8,2,1,1,1,18,9,2,2,40,0,0,2001,4,39.109775,-76.91044000000002,0
2,0,3,9,11,0,1,1,8,1,5,9,9,18,18,1,1,40,0,0,2007,4,39.20444333,-77.24720833,0
2,3,6,9,2,0,4,1,8,1,2,9,9,18,17,1,1,35,0,0,2015,4,39.003625,-77.07742333,0
1,3,3,3,6,10,4,1,8,1,0,6,6,19,9,2,2,40,0,0,2007,4,39.14805167,-77.01138167,1
1,3,0,9,2,0,1,1,8,2,3,9,9,18,17,1,1,35,0,0,2014,4,39.219445,-77.238585,0
1,3,0,4,2,0,4,7,8,2,0,3,3,18,0,0,2,45,0,0,2013,4,39.39476833,-77.44677167,1
2,3,3,14,3,0,4,1,8,1,3,11,11,23,4,1,1,35,0,0,2008,0,39.15308667,-77.21261833,0
1,0,0,15,6,10,1,9,8,3,1,4,4,18,9,1,1,40,0,0,2002,4,39.15402667,-77.14169833,1
1,0,0,9,10,0,1,7,8,2,2,9,9,20,20,0,0,45,0,0,2015,4,39.115855,-77.20859333,0
1,3,0,8,6,10,1,1,8,2,1,12,6,18,9,0,0,45,0,0,2008,4,39.05037,-77.07269000000002,1
1,3,0,4,3,0,4,7,8,3,1,12,12,18,9,1,1,35,0,0,2005,5,39.05618667,-77.17924000000002,0
2,0,3,6,2,0,4,1,8,1,5,14,10,25,7,4,2,35,0,0,2016,7,39.1072232,-76.99500909999998,1
2,0,9,16,2,0,4,7,8,1,5,1,1,18,20,0,0,30,0,0,2007,4,38.98731117,-77.02678017,0
2,3,3,16,2,0,4,7,8,1,2,12,12,0,9,1,3,35,0,0,2002,4,39.0415321,-77.05167755,1
